Trial,Spacing,Congruent,RT,Accuracy
1,unspaced,neutral,2.85114073753357,1
2,spaced,incongruent,1.03302526473999,1
3,unspaced,congruent,1.21777510643005,1
4,unspaced,incongruent,3.79991221427917,1
5,unspaced,neutral,1.41933679580688,1
6,spaced,congruent,1.47189259529114,1
7,spaced,incongruent,1.40105724334717,1
8,spaced,neutral,1.21668100357056,1
9,unspaced,congruent,2.47105240821838,1
10,spaced,neutral,1.15795993804932,1
11,unspaced,incongruent,1.25358748435974,1
12,spaced,congruent,1.4660632610321,1
13,spaced,congruent,1.72648191452026,1
14,unspaced,neutral,1.3598039150238,1
15,spaced,neutral,0.84444260597229,1
16,unspaced,congruent,0.833587646484375,1
17,unspaced,neutral,1.51105809211731,1
18,spaced,incongruent,2.98712754249573,1
19,unspaced,congruent,1.19858884811401,1
20,unspaced,incongruent,1.91397857666016,1
21,spaced,congruent,6.0831458568573,1
22,spaced,incongruent,1.7869701385498,1
23,unspaced,incongruent,2.38534641265869,1
24,spaced,neutral,1.21312856674194,1
25,spaced,incongruent,2.55215311050415,1
26,unspaced,neutral,2.03869152069092,1
27,unspaced,incongruent,1.9355525970459,1
28,unspaced,congruent,1.32561159133911,1
29,unspaced,congruent,3.98572182655334,1
30,spaced,neutral,2.91762804985046,1
31,unspaced,neutral,0.806303024291992,1
32,spaced,neutral,0.781817436218262,1
33,unspaced,incongruent,2.55021452903748,1
34,spaced,congruent,1.31940603256226,1
35,spaced,congruent,3.9477813243866,1
36,spaced,incongruent,2.31302404403687,1
37,spaced,congruent,2.32968091964722,1
38,unspaced,congruent,1.69280886650085,1
39,spaced,neutral,0.950914144515991,1
40,spaced,incongruent,2.89679765701294,1
41,unspaced,neutral,1.42474293708801,1
42,spaced,congruent,1.20708274841309,1
43,spaced,neutral,0.75886869430542,1
44,unspaced,congruent,1.59382152557373,1
45,spaced,incongruent,1.45386600494385,1
46,unspaced,incongruent,3.89933753013611,1
47,unspaced,incongruent,2.53181958198547,1
