Trial,Spacing,Congruent,RT,Accuracy
1,spaced,incongruent,3.90544629096985,1
2,spaced,neutral,0.969380140304565,1
3,unspaced,incongruent,0.844708204269409,1
4,unspaced,congruent,0.818900108337402,1
5,unspaced,incongruent,0.649895191192627,1
6,spaced,congruent,0.748014211654663,1
7,unspaced,neutral,0.733956098556519,1
8,spaced,neutral,1.62343764305115,1
9,unspaced,neutral,0.599887371063232,1
10,spaced,incongruent,0.570916175842285,1
11,spaced,congruent,1.00622820854187,1
12,unspaced,congruent,1.37025213241577,1
13,spaced,neutral,0.714097023010254,1
14,unspaced,incongruent,1.76733064651489,1
15,spaced,neutral,0.942849636077881,1
16,unspaced,neutral,0.707445859909058,1
17,spaced,congruent,1.59415531158447,1
18,unspaced,incongruent,1.02977800369263,1
19,spaced,incongruent,1.62159752845764,1
20,spaced,incongruent,3.1950249671936,1
21,spaced,congruent,0.824984073638916,1
22,unspaced,congruent,0.58055567741394,1
23,unspaced,neutral,0.436419725418091,1
24,unspaced,congruent,1.48139262199402,1
25,spaced,congruent,0.975510597229004,1
26,unspaced,neutral,0.557910919189453,1
27,spaced,neutral,0.950757026672363,1
28,spaced,incongruent,0.722574472427368,1
29,unspaced,neutral,0.795942783355713,1
30,unspaced,incongruent,1.60198283195496,1
31,spaced,neutral,0.880435466766357,1
32,unspaced,congruent,0.714252471923828,1
33,spaced,congruent,0.726113080978394,1
34,unspaced,congruent,0.991034030914307,1
35,spaced,incongruent,0.670928955078125,1
36,unspaced,incongruent,0.946716547012329,1
37,unspaced,congruent,0.734026670455933,1
38,unspaced,incongruent,1.29306197166443,1
39,spaced,incongruent,0.669167518615723,1
40,spaced,incongruent,1.08954191207886,1
41,unspaced,incongruent,1.9092423915863,1
42,spaced,congruent,0.616316795349121,1
43,spaced,neutral,0.625191211700439,1
44,unspaced,neutral,0.644479990005493,1
45,spaced,neutral,0.617112398147583,1
46,spaced,congruent,0.527783870697021,1
47,unspaced,congruent,0.779808282852173,1
48,unspaced,neutral,1.75892114639282,1
49,spaced,neutral,1.04285836219788,1
50,unspaced,incongruent,2.74343085289001,1
51,unspaced,neutral,0.905223846435547,1
52,unspaced,congruent,0.969924449920654,1
53,unspaced,congruent,0.858755588531494,1
54,unspaced,neutral,0.844454765319824,1
55,unspaced,incongruent,2.60251712799072,1
56,spaced,congruent,0.650042533874512,1
57,spaced,congruent,0.679819345474243,1
58,spaced,incongruent,0.81114387512207,1
59,spaced,incongruent,0.893547534942627,1
60,spaced,neutral,1.54321026802063,1
