Trial,Spacing,Congruent,RT,Accuracy
1,spaced,incongruent,1.30200052261353,1
2,unspaced,congruent,1.07020449638367,0
3,spaced,neutral,1.20881485939026,1
4,spaced,congruent,0.555891036987305,1
5,spaced,neutral,1.26832962036133,1
6,unspaced,neutral,0.64583683013916,1
7,unspaced,incongruent,2.37907099723816,1
8,spaced,congruent,0.995935201644897,1
9,unspaced,incongruent,4.12852811813354,0
10,unspaced,neutral,0.258666276931763,0
11,spaced,incongruent,2.13162183761597,0
12,unspaced,congruent,0.94176721572876,0
13,spaced,congruent,1.04719066619873,1
14,unspaced,incongruent,1.15135788917542,0
15,unspaced,incongruent,1.33522820472717,0
16,spaced,incongruent,2.49327802658081,0
17,spaced,neutral,1.92889809608459,1
18,unspaced,congruent,1.78754353523254,1
19,unspaced,neutral,0.943490982055664,1
20,unspaced,congruent,1.08860659599304,1
21,spaced,neutral,2.19906854629517,1
22,unspaced,neutral,0.731184005737305,1
23,spaced,incongruent,2.38958263397217,1
24,spaced,congruent,1.73369073867798,1
25,spaced,congruent,0.902858972549438,1
26,spaced,neutral,1.34101486206055,1
27,unspaced,congruent,0.704419136047363,1
28,spaced,incongruent,6.26330971717834,0
29,spaced,congruent,0.961030960083008,1
30,unspaced,neutral,1.41611337661743,1
31,spaced,neutral,1.76494383811951,1
32,unspaced,incongruent,1.0575430393219,0
33,spaced,incongruent,3.45013689994812,1
34,unspaced,incongruent,1.8300142288208,0
35,unspaced,congruent,0.827576875686646,1
36,unspaced,neutral,0.876578569412231,1
37,spaced,neutral,0.912108898162842,1
38,unspaced,neutral,1.24742197990417,1
39,unspaced,congruent,1.15522146224976,1
40,spaced,congruent,0.899534225463867,1
41,unspaced,congruent,0.91222095489502,1
42,spaced,incongruent,1.83567690849304,1
43,spaced,congruent,2.20857691764832,1
44,spaced,incongruent,3.02839756011963,0
45,unspaced,incongruent,2.30506229400635,1
46,spaced,neutral,1.74972796440125,1
47,unspaced,neutral,1.34025478363037,1
48,unspaced,incongruent,2.78293967247009,0
49,unspaced,congruent,2.60658740997314,1
50,unspaced,incongruent,6.13501358032227,1
51,spaced,neutral,2.48293399810791,1
52,spaced,neutral,1.84593868255615,1
53,spaced,incongruent,5.54717302322388,1
54,unspaced,incongruent,2.7071213722229,1
55,spaced,congruent,2.34154963493347,1
56,unspaced,neutral,1.22540688514709,1
57,unspaced,neutral,0.692822933197021,1
58,spaced,incongruent,2.20879316329956,1
59,unspaced,congruent,1.09689092636108,1
60,spaced,congruent,1.29704523086548,1
1,unspaced,incongruent,2.44215512275696,0
2,spaced,congruent,0.638559818267822,1
3,unspaced,neutral,0.647716045379639,1
4,spaced,incongruent,1.2817485332489,1
5,spaced,neutral,1.00484800338745,1
6,spaced,congruent,1.15480780601501,1
7,unspaced,neutral,0.873791933059692,1
8,unspaced,incongruent,1.11696457862854,1
9,spaced,neutral,1.46581482887268,1
10,spaced,incongruent,1.60347390174866,1
11,unspaced,congruent,0.884048461914062,1
12,unspaced,congruent,0.83095121383667,1
13,spaced,incongruent,1.32983469963074,1
14,unspaced,neutral,1.291344165802,1
15,unspaced,neutral,0.666012525558472,1
16,spaced,congruent,0.789889574050903,1
17,unspaced,incongruent,3.53144717216492,0
18,unspaced,congruent,1.54793310165405,1
19,spaced,neutral,0.757801294326782,0
20,spaced,neutral,1.07371497154236,0
21,unspaced,incongruent,2.5216600894928,1
22,unspaced,congruent,2.33537912368774,1
23,spaced,congruent,1.02356314659119,1
24,spaced,incongruent,1.93902826309204,1
25,spaced,congruent,1.08646464347839,1
26,unspaced,neutral,1.23986530303955,1
27,unspaced,congruent,0.788182735443115,0
28,unspaced,congruent,0.727081775665283,0
29,unspaced,incongruent,2.72777104377747,0
30,unspaced,neutral,2.12844133377075,1
31,spaced,neutral,1.52918863296509,1
32,spaced,congruent,1.3629469871521,1
33,unspaced,incongruent,1.61069941520691,0
34,spaced,neutral,1.35791993141174,1
35,spaced,incongruent,1.32812356948853,1
36,spaced,incongruent,0.795182228088379,1
37,spaced,congruent,0.470091342926025,0
38,unspaced,congruent,0.893805265426636,1
39,spaced,neutral,1.01890683174133,1
40,unspaced,incongruent,1.57143831253052,0
41,spaced,neutral,0.285019159317017,1
42,unspaced,incongruent,1.24796104431152,1
43,spaced,incongruent,1.25152063369751,0
44,unspaced,congruent,0.641210317611694,1
45,unspaced,neutral,0.751829624176025,1
46,spaced,congruent,0.758035659790039,1
47,spaced,incongruent,1.76773190498352,1
48,unspaced,neutral,1.0135555267334,0
49,unspaced,neutral,1.29981684684753,0
50,unspaced,congruent,1.25079250335693,1
51,spaced,congruent,1.89196610450745,1
52,spaced,congruent,1.00922727584839,1
53,spaced,incongruent,1.36506128311157,0
54,spaced,neutral,1.70132732391357,1
55,unspaced,incongruent,4.87568330764771,0
56,spaced,neutral,2.58850526809692,1
57,unspaced,congruent,1.10540699958801,1
58,unspaced,neutral,1.13677310943604,1
59,spaced,incongruent,1.11884641647339,1
60,unspaced,incongruent,1.2573926448822,0
1,unspaced,incongruent,4.75879812240601,1
2,spaced,congruent,1.48538279533386,1
3,unspaced,neutral,0.833691358566284,1
4,spaced,incongruent,1.33322906494141,1
5,unspaced,neutral,0.823181867599487,1
6,unspaced,congruent,1.02929282188416,1
7,unspaced,congruent,1.1968822479248,1
8,unspaced,incongruent,2.586421251297,0
9,spaced,congruent,1.69193530082703,0
10,spaced,neutral,1.342205286026,1
11,spaced,neutral,3.80516982078552,1
