Trial,Spacing,Congruent,RT,Accuracy
1,unspaced,neutral,2.43303823471069,1
2,spaced,incongruent,0.850351095199585,1
3,unspaced,congruent,0.783992052078247,1
4,unspaced,incongruent,0.752250909805298,1
5,unspaced,neutral,0.830765008926392,1
6,spaced,congruent,0.616039037704468,1
7,spaced,incongruent,0.854996919631958,1
8,spaced,neutral,0.720355033874512,1
9,unspaced,congruent,0.761231899261475,1
10,spaced,neutral,0.805019617080688,1
11,unspaced,incongruent,0.664373874664307,1
12,spaced,congruent,0.782453775405884,1
13,spaced,congruent,0.879114866256714,1
14,unspaced,neutral,2.19022488594055,1
15,spaced,neutral,0.823755741119385,1
16,unspaced,congruent,0.666526317596436,1
17,unspaced,neutral,0.630640745162964,1
18,spaced,incongruent,1.00064516067505,0
19,unspaced,congruent,1.29136610031128,1
20,unspaced,incongruent,0.921250343322754,1
21,spaced,congruent,0.856280088424683,1
22,spaced,incongruent,0.752446889877319,1
23,unspaced,incongruent,0.484811544418335,1
24,spaced,neutral,0.73635196685791,1
25,spaced,incongruent,0.65803599357605,1
26,unspaced,neutral,0.904124975204468,1
27,unspaced,incongruent,3.42638158798218,1
28,unspaced,congruent,2.33426284790039,1
29,unspaced,congruent,2.54399514198303,1
30,spaced,neutral,1.60752034187317,1
31,unspaced,neutral,0.973190069198608,1
32,spaced,neutral,0.78459095954895,1
33,unspaced,incongruent,1.69280958175659,1
34,spaced,congruent,2.45779013633728,1
35,spaced,congruent,0.8059241771698,1
36,spaced,incongruent,0.674859762191772,0
37,spaced,congruent,1.29509043693542,1
38,unspaced,congruent,0.674364566802979,1
39,spaced,neutral,0.741695880889893,1
40,spaced,incongruent,1.1411190032959,1
41,unspaced,neutral,1.14476609230042,1
42,spaced,congruent,1.02342438697815,1
43,spaced,neutral,1.99574708938599,0
44,unspaced,congruent,1.70691871643066,1
45,spaced,incongruent,5.72697281837463,1
46,unspaced,incongruent,0.954549551010132,1
47,unspaced,incongruent,1.00918006896973,1
48,unspaced,neutral,1.50151991844177,1
49,spaced,congruent,1.61689186096191,1
50,unspaced,neutral,0.800313949584961,1
51,spaced,neutral,0.728173732757568,1
52,unspaced,incongruent,0.675254344940186,1
53,unspaced,neutral,0.542933225631714,1
54,spaced,incongruent,0.564561128616333,0
55,spaced,congruent,0.909664869308472,1
56,spaced,incongruent,1.43309736251831,1
57,unspaced,incongruent,1.70216488838196,1
58,spaced,neutral,2.63371777534485,1
59,unspaced,congruent,0.982810020446777,1
60,unspaced,congruent,1.35760927200317,1
1,unspaced,congruent,2.55850648880005,1
2,unspaced,incongruent,0.848437786102295,1
3,unspaced,congruent,0.7091383934021,1
4,spaced,incongruent,0.631609678268433,1
5,unspaced,neutral,1.19837379455566,1
6,spaced,congruent,0.868561744689941,1
7,spaced,neutral,0.626011610031128,0
8,spaced,neutral,1.05510902404785,1
9,spaced,congruent,1.91303062438965,1
10,unspaced,incongruent,2.14696598052979,1
11,unspaced,neutral,1.24229264259338,1
12,spaced,incongruent,0.946683883666992,1
13,spaced,congruent,0.552626609802246,1
14,spaced,congruent,0.897804975509644,1
15,spaced,neutral,1.5265007019043,1
16,unspaced,incongruent,1.58859658241272,1
17,unspaced,congruent,1.20760989189148,1
18,unspaced,neutral,3.06108784675598,1
19,unspaced,congruent,1.02092528343201,1
20,spaced,incongruent,0.853404521942139,1
21,spaced,incongruent,0.811482429504395,1
22,unspaced,neutral,0.741742372512817,1
23,unspaced,incongruent,1.38437294960022,1
24,spaced,neutral,0.834666728973389,1
25,spaced,incongruent,0.644028425216675,1
26,unspaced,congruent,2.00306415557861,1
27,unspaced,neutral,0.953696250915527,1
28,spaced,neutral,3.74384236335754,1
29,spaced,congruent,1.01526951789856,1
30,spaced,incongruent,1.58897495269775,1
31,unspaced,incongruent,0.780122756958008,1
32,spaced,congruent,0.680716514587402,1
33,unspaced,incongruent,2.40447759628296,1
