Trial,Spacing,Congruent,RT,Accuracy
1,unspaced,neutral,7.06021690368652,1
2,spaced,incongruent,0.51635217666626,1
3,unspaced,congruent,1.27321124076843,1
4,unspaced,incongruent,0.742200374603271,1
5,unspaced,neutral,0.667680501937866,1
6,spaced,congruent,0.569833993911743,1
7,spaced,incongruent,0.663519144058228,1
8,spaced,neutral,0.611685991287231,1
9,unspaced,congruent,0.581856489181519,1
10,spaced,neutral,0.530369997024536,1
11,unspaced,incongruent,0.475713491439819,0
12,spaced,congruent,0.791562080383301,1
13,spaced,congruent,0.485350608825684,1
14,unspaced,neutral,0.504780054092407,1
15,spaced,neutral,0.66004467010498,1
16,unspaced,congruent,0.659238576889038,1
17,unspaced,neutral,0.591262578964233,1
18,spaced,incongruent,0.786218404769897,1
19,unspaced,congruent,0.518385171890259,1
20,unspaced,incongruent,0.523386478424072,1
21,spaced,congruent,0.43366551399231,1
22,spaced,incongruent,0.643416166305542,1
23,unspaced,incongruent,0.486014127731323,1
24,spaced,neutral,0.315964698791504,1
25,spaced,incongruent,0.496338605880737,1
26,unspaced,neutral,0.56446099281311,1
27,unspaced,incongruent,0.537666082382202,1
28,unspaced,congruent,0.461035013198853,1
29,unspaced,congruent,0.577766418457031,1
30,spaced,neutral,0.699283599853516,1
31,unspaced,neutral,0.643289089202881,1
32,spaced,neutral,0.537508249282837,1
33,unspaced,incongruent,0.681335687637329,1
34,spaced,congruent,0.517502069473267,1
35,spaced,congruent,0.559180021286011,1
36,spaced,incongruent,0.753287792205811,1
37,spaced,congruent,0.718044519424438,1
38,unspaced,congruent,0.730343818664551,1
39,spaced,neutral,0.871031999588013,1
40,spaced,incongruent,0.770281076431274,1
41,unspaced,neutral,0.631708145141602,1
42,spaced,congruent,0.463935613632202,1
43,spaced,neutral,0.558060646057129,1
44,unspaced,congruent,0.615424633026123,1
45,spaced,incongruent,0.545938014984131,0
46,unspaced,incongruent,0.659189701080322,1
47,unspaced,incongruent,0.874211072921753,1
48,unspaced,neutral,0.790144920349121,1
49,spaced,congruent,0.514343500137329,1
50,unspaced,neutral,0.799290418624878,1
51,spaced,neutral,1.00349950790405,1
52,unspaced,incongruent,1.07724571228027,1
53,unspaced,neutral,1.02354216575623,1
54,spaced,incongruent,0.739824056625366,1
55,spaced,congruent,0.653958559036255,1
56,spaced,incongruent,0.884372711181641,1
57,unspaced,incongruent,0.771563291549683,1
58,spaced,neutral,0.479242563247681,1
59,unspaced,congruent,0.530694246292114,1
60,unspaced,congruent,0.498141527175903,1
1,unspaced,congruent,7.27349019050598,1
2,unspaced,incongruent,0.76262354850769,1
3,unspaced,congruent,0.776612043380737,1
4,spaced,incongruent,0.875317096710205,1
5,unspaced,neutral,0.703965663909912,1
6,spaced,congruent,0.667043924331665,1
7,spaced,neutral,0.695698022842407,1
8,spaced,neutral,0.901951789855957,1
9,spaced,congruent,0.866851091384888,1
10,unspaced,incongruent,0.742489337921143,1
11,unspaced,neutral,0.646629810333252,1
12,spaced,incongruent,0.605348110198975,1
13,spaced,congruent,0.676996946334839,1
14,spaced,congruent,0.736427783966064,1
15,spaced,neutral,0.61714506149292,1
16,unspaced,incongruent,0.806390762329102,1
17,unspaced,congruent,0.750848531723022,1
18,unspaced,neutral,0.63851523399353,1
19,unspaced,congruent,0.620124101638794,1
20,spaced,incongruent,0.513530015945435,1
21,spaced,incongruent,0.442190647125244,1
22,unspaced,neutral,0.599719047546387,1
23,unspaced,incongruent,0.815032005310059,1
24,spaced,neutral,0.870378494262695,1
25,spaced,incongruent,0.542940855026245,1
26,unspaced,congruent,0.569880962371826,1
27,unspaced,neutral,0.6898033618927,1
28,spaced,neutral,0.80495285987854,1
29,spaced,congruent,0.661229848861694,1
30,spaced,incongruent,0.96032190322876,1
31,unspaced,incongruent,0.73478102684021,1
32,spaced,congruent,0.634167432785034,1
33,unspaced,incongruent,0.965879201889038,1
34,unspaced,neutral,0.54967999458313,1
35,spaced,neutral,0.584059476852417,1
36,unspaced,congruent,0.591871023178101,1
37,spaced,neutral,0.83010196685791,1
38,spaced,incongruent,0.933800220489502,1
39,spaced,congruent,0.574765205383301,1
40,unspaced,congruent,0.63667893409729,1
41,spaced,neutral,0.517385959625244,1
42,spaced,incongruent,0.709674596786499,1
43,unspaced,neutral,0.650634050369263,1
44,unspaced,incongruent,0.733490705490112,1
45,unspaced,incongruent,0.798185586929321,1
46,spaced,congruent,0.530768632888794,1
47,unspaced,congruent,0.759197473526001,1
48,unspaced,neutral,0.615650415420532,1
49,spaced,incongruent,0.645579814910889,1
50,spaced,congruent,0.588939905166626,1
51,unspaced,incongruent,0.626874208450317,1
52,unspaced,neutral,0.573727607727051,1
53,spaced,congruent,0.40627908706665,1
54,spaced,neutral,0.399964094161987,1
55,spaced,incongruent,0.399942874908447,0
56,unspaced,neutral,0.586864471435547,1
57,unspaced,congruent,0.708563566207886,1
58,unspaced,congruent,0.507793188095093,1
59,spaced,neutral,0.725006580352783,1
60,unspaced,incongruent,0.75108003616333,1
1,spaced,incongruent,7.07259368896484,1
2,spaced,congruent,0.561229228973389,1
3,spaced,incongruent,0.74298620223999,1
4,unspaced,incongruent,0.869196176528931,1
5,unspaced,incongruent,0.795688629150391,1
6,spaced,neutral,1.0065393447876,1
7,spaced,neutral,0.873726844787598,1
8,spaced,congruent,0.766240119934082,1
9,unspaced,congruent,0.866016626358032,1
10,unspaced,neutral,0.698922157287598,1
11,unspaced,neutral,0.821415185928345,1
12,unspaced,congruent,0.75536847114563,1
13,spaced,congruent,0.7425377368927,1
14,unspaced,incongruent,0.845248699188232,1
15,spaced,incongruent,0.770951986312866,1
16,unspaced,congruent,0.755355834960938,1
17,spaced,incongruent,0.809966802597046,1
18,unspaced,congruent,0.633878707885742,1
19,unspaced,incongruent,0.86552619934082,1
20,spaced,congruent,0.684274196624756,1
21,spaced,neutral,0.879041910171509,1
22,spaced,neutral,0.609782695770264,1
23,unspaced,neutral,0.627321720123291,1
24,unspaced,neutral,0.857017278671265,1
25,unspaced,neutral,0.809154033660889,1
26,spaced,incongruent,0.66083836555481,1
27,unspaced,neutral,0.677356481552124,1
28,spaced,congruent,0.608152627944946,1
29,unspaced,incongruent,0.807580709457397,1
30,spaced,incongruent,0.828800678253174,1
31,unspaced,congruent,0.56891942024231,1
32,spaced,congruent,0.93388032913208,1
33,unspaced,congruent,0.754461765289307,1
34,unspaced,incongruent,0.838844776153564,1
35,spaced,neutral,0.713361978530884,1
36,spaced,neutral,0.654464960098267,1
37,unspaced,congruent,0.687461376190186,1
38,spaced,congruent,0.578859806060791,1
39,unspaced,incongruent,0.918423652648926,1
40,spaced,congruent,0.837832689285278,1
41,spaced,incongruent,1.02831983566284,1
42,spaced,incongruent,0.933061599731445,1
43,spaced,neutral,0.858504772186279,1
44,unspaced,incongruent,1.08821940422058,1
45,spaced,neutral,0.537176609039307,1
46,unspaced,neutral,0.868132591247559,1
47,unspaced,neutral,0.478904247283936,1
48,unspaced,congruent,0.449927091598511,1
49,unspaced,neutral,0.409425735473633,1
50,unspaced,congruent,0.582611322402954,1
51,spaced,incongruent,0.870927572250366,1
52,unspaced,incongruent,0.65352725982666,1
53,spaced,congruent,0.639508724212646,1
