Trial,Spacing,Congruent,RT,Accuracy
1,spaced,congruent,6.91516637802124,1
2,unspaced,incongruent,4.95446491241455,1
3,spaced,incongruent,4.05237364768982,1
4,unspaced,neutral,1.46289110183716,1
5,spaced,neutral,2.09824895858765,1
6,spaced,neutral,0.701539754867554,1
7,spaced,incongruent,1.61523032188416,1
8,unspaced,congruent,2.67153143882751,1
9,unspaced,congruent,2.90527033805847,1
10,spaced,congruent,1.23484706878662,1
11,unspaced,neutral,1.80177617073059,1
12,unspaced,incongruent,2.44205975532532,1
13,spaced,incongruent,1.59717178344727,1
14,unspaced,incongruent,1.73880100250244,1
15,unspaced,neutral,0.911270380020142,1
16,unspaced,incongruent,1.26327610015869,1
17,spaced,incongruent,1.25207901000977,1
18,unspaced,neutral,1.13710832595825,1
19,spaced,neutral,0.946801662445068,1
20,spaced,neutral,1.37070369720459,1
21,unspaced,congruent,3.10298585891724,1
22,unspaced,congruent,1.41876125335693,1
23,spaced,congruent,1.69997191429138,1
24,spaced,congruent,1.73354864120483,1
25,spaced,incongruent,1.74298357963562,1
26,unspaced,congruent,1.23039793968201,1
27,spaced,neutral,1.20908641815186,1
28,unspaced,incongruent,2.43330073356628,1
29,unspaced,congruent,6.50519871711731,1
30,spaced,congruent,2.05038785934448,1
31,unspaced,neutral,4.69592118263245,1
32,spaced,congruent,1.2701575756073,1
33,unspaced,neutral,1.1532461643219,1
34,spaced,neutral,1.54617190361023,1
35,spaced,incongruent,1.11558771133423,1
36,unspaced,incongruent,1.32980895042419,1
37,unspaced,neutral,1.37869071960449,1
38,spaced,neutral,2.37040066719055,1
39,unspaced,congruent,1.80773687362671,1
40,unspaced,incongruent,2.90139746665955,1
41,spaced,incongruent,1.76352620124817,1
42,spaced,congruent,2.59996461868286,1
43,spaced,incongruent,7.3262152671814,1
44,unspaced,neutral,1.92999196052551,1
45,unspaced,incongruent,2.3209240436554,1
46,unspaced,congruent,1.69980120658875,1
47,spaced,congruent,1.85051250457764,1
48,spaced,neutral,1.61608171463013,1
49,unspaced,congruent,0.96655011177063,1
50,spaced,congruent,1.06471037864685,1
51,spaced,congruent,0.861999750137329,1
52,spaced,neutral,1.67361402511597,1
53,spaced,incongruent,1.09064722061157,1
54,spaced,neutral,0.894928932189941,1
55,unspaced,congruent,0.759257078170776,1
56,unspaced,incongruent,1.40686202049255,1
57,spaced,incongruent,2.73312544822693,1
58,unspaced,neutral,2.66402530670166,1
