Trial,Spacing,Congruent,RT,Accuracy
1,spaced,incongruent,2.42220139503479,1
2,spaced,congruent,1.0360164642334,1
3,unspaced,neutral,0.871008396148682,1
4,unspaced,congruent,0.658018589019775,1
5,unspaced,incongruent,0.666293144226074,1
6,spaced,neutral,0.676279783248901,1
7,spaced,incongruent,0.599352598190308,1
8,unspaced,neutral,0.569867610931396,1
9,unspaced,incongruent,1.59086775779724,1
10,spaced,neutral,0.597005844116211,1
11,spaced,congruent,0.84587550163269,1
12,unspaced,congruent,1.53505921363831,1
13,spaced,incongruent,1.52890181541443,1
14,spaced,congruent,0.550352334976196,1
15,unspaced,congruent,0.471595048904419,1
16,unspaced,neutral,0.569763660430908,1
17,spaced,neutral,0.464138269424438,1
18,spaced,neutral,0.51664137840271,1
19,unspaced,congruent,0.605922937393188,1
20,unspaced,incongruent,1.0598611831665,1
21,unspaced,neutral,0.699233055114746,1
22,unspaced,incongruent,0.890137672424316,1
23,spaced,congruent,0.519668102264404,1
24,spaced,incongruent,0.642139434814453,1
25,unspaced,congruent,0.621912479400635,1
26,spaced,neutral,0.622909307479858,1
27,unspaced,incongruent,0.641847372055054,1
28,unspaced,incongruent,0.81823992729187,1
29,unspaced,congruent,0.808610677719116,1
30,spaced,incongruent,0.733869791030884,1
31,unspaced,neutral,0.856651782989502,1
32,spaced,congruent,0.892494440078735,1
33,spaced,congruent,0.587700605392456,1
34,spaced,incongruent,0.860647439956665,1
35,unspaced,neutral,0.561752319335938,1
36,spaced,neutral,0.672258853912354,1
37,spaced,congruent,0.783840179443359,1
38,unspaced,neutral,0.678714275360107,1
39,unspaced,incongruent,0.801610708236694,1
40,unspaced,incongruent,0.718499660491943,1
41,spaced,incongruent,0.637591600418091,1
42,spaced,congruent,0.487209796905518,1
43,unspaced,congruent,0.791460990905762,1
44,spaced,neutral,1.08862924575806,1
45,spaced,incongruent,0.957248210906982,1
46,spaced,neutral,0.697085857391357,1
47,unspaced,neutral,0.607467651367188,1
48,unspaced,congruent,0.903067588806152,1
49,spaced,incongruent,0.722257137298584,1
50,unspaced,congruent,0.68888521194458,1
51,spaced,incongruent,1.33987212181091,1
52,unspaced,neutral,0.563536643981934,1
53,unspaced,congruent,0.733854293823242,1
54,unspaced,incongruent,0.870004177093506,1
55,spaced,neutral,0.690218687057495,1
56,spaced,congruent,0.641305923461914,1
57,unspaced,incongruent,0.803608179092407,1
58,unspaced,neutral,0.833173036575317,1
59,spaced,congruent,0.654267072677612,1
60,spaced,neutral,0.595167636871338,1
1,spaced,congruent,0.786980390548706,1
2,spaced,incongruent,0.520136117935181,1
3,unspaced,incongruent,0.660384654998779,1
4,spaced,incongruent,1.09449100494385,1
5,unspaced,neutral,0.650374174118042,1
6,unspaced,neutral,0.56734824180603,1
7,spaced,congruent,0.48094916343689,1
8,unspaced,congruent,0.549171686172485,1
9,spaced,neutral,0.523864269256592,1
10,unspaced,incongruent,0.618965625762939,1
11,unspaced,congruent,0.657519817352295,1
12,spaced,neutral,0.530321359634399,1
13,unspaced,congruent,0.427521228790283,1
14,spaced,incongruent,0.511672735214233,1
15,spaced,incongruent,0.650098323822021,1
16,spaced,congruent,0.381502866744995,1
17,unspaced,incongruent,0.790447235107422,1
18,unspaced,congruent,0.639986753463745,1
19,spaced,neutral,0.570238828659058,1
20,unspaced,incongruent,2.77629470825195,1
21,unspaced,neutral,0.526969194412231,1
22,spaced,congruent,0.523909568786621,1
23,unspaced,neutral,0.606215715408325,1
24,spaced,neutral,0.817306280136108,1
25,unspaced,congruent,0.593315124511719,1
26,spaced,neutral,0.520603179931641,1
27,spaced,incongruent,0.74806547164917,1
28,unspaced,neutral,0.96380352973938,1
29,spaced,congruent,0.572514295578003,1
30,unspaced,incongruent,0.763636350631714,1
31,unspaced,neutral,0.590461730957031,1
32,spaced,neutral,1.05908966064453,1
33,spaced,incongruent,1.00460577011108,1
34,unspaced,congruent,0.684014320373535,1
35,spaced,congruent,0.555844783782959,1
36,unspaced,incongruent,0.819151401519775,1
