Trial,Spacing,Congruent,RT,Accuracy
1,unspaced,neutral,0.925151109695435,1
2,unspaced,congruent,0.819807767868042,1
3,spaced,neutral,0.622858285903931,1
4,unspaced,neutral,0.706263780593872,1
5,unspaced,incongruent,0.691603422164917,1
6,spaced,congruent,0.869879007339478,1
7,unspaced,incongruent,0.826208353042603,1
8,spaced,congruent,1.11054825782776,1
9,spaced,incongruent,0.749335289001465,1
10,spaced,incongruent,0.714697599411011,1
11,spaced,neutral,0.792230367660522,1
12,unspaced,congruent,0.771823883056641,1
13,unspaced,neutral,0.902063369750977,1
14,spaced,neutral,0.818034410476685,1
15,spaced,neutral,0.702858686447144,1
16,spaced,incongruent,0.854854822158813,1
17,spaced,incongruent,0.71751880645752,1
18,unspaced,congruent,0.84920597076416,1
19,unspaced,congruent,0.684824466705322,1
20,unspaced,incongruent,0.79279613494873,1
21,unspaced,neutral,0.566879272460938,1
22,unspaced,incongruent,0.813343524932861,1
23,spaced,congruent,0.783665895462036,1
24,spaced,congruent,0.517032861709595,1
25,unspaced,congruent,0.507797479629517,1
26,spaced,congruent,0.56901741027832,1
27,spaced,incongruent,0.82247519493103,1
28,unspaced,neutral,1.90742611885071,1
29,spaced,neutral,0.83796238899231,1
30,spaced,congruent,1.00643157958984,1
31,unspaced,neutral,0.885172367095947,1
32,spaced,incongruent,2.82295942306519,1
33,unspaced,congruent,0.868061780929565,1
34,spaced,neutral,1.15838408470154,1
35,unspaced,incongruent,0.770285844802856,1
36,unspaced,incongruent,0.775354862213135,1
37,unspaced,congruent,0.634408950805664,1
38,unspaced,incongruent,0.677564382553101,1
39,spaced,congruent,1.18325042724609,1
40,spaced,neutral,3.22533702850342,1
41,spaced,congruent,0.975845813751221,1
42,unspaced,neutral,0.784449100494385,1
43,unspaced,neutral,0.758583784103394,1
44,spaced,incongruent,0.800530433654785,1
45,unspaced,incongruent,1.00460839271545,1
46,spaced,neutral,3.86132407188416,1
47,unspaced,congruent,1.06348514556885,1
48,spaced,incongruent,1.47353482246399,1
49,unspaced,incongruent,0.596656799316406,1
50,spaced,neutral,2.68533635139465,1
51,unspaced,neutral,0.990813016891479,1
52,spaced,incongruent,2.02487063407898,1
53,unspaced,incongruent,0.895159006118774,1
54,spaced,congruent,1.15053296089172,1
55,unspaced,congruent,0.668391942977905,1
56,unspaced,neutral,0.661410093307495,1
57,unspaced,congruent,0.739868879318237,1
58,spaced,congruent,0.665922164916992,1
59,spaced,incongruent,1.21653509140015,1
60,spaced,neutral,1.43042016029358,1
1,spaced,incongruent,2.6658616065979,1
2,unspaced,congruent,0.804558515548706,1
3,spaced,congruent,5.85693621635437,1
4,unspaced,incongruent,1.83776879310608,1
5,unspaced,neutral,0.668035984039307,1
6,unspaced,incongruent,0.70870566368103,1
7,unspaced,congruent,0.896490573883057,1
8,spaced,neutral,0.684349060058594,1
9,spaced,incongruent,0.800363779067993,1
10,unspaced,neutral,0.871002674102783,1
11,spaced,congruent,1.01921534538269,1
12,spaced,neutral,0.704180240631104,1
13,unspaced,congruent,0.860825777053833,1
14,spaced,congruent,0.678635358810425,1
15,spaced,congruent,0.731658935546875,0
16,spaced,neutral,0.690396308898926,1
17,spaced,incongruent,0.804792642593384,1
18,unspaced,neutral,0.750473499298096,1
19,spaced,incongruent,0.664203882217407,1
20,unspaced,incongruent,1.47999119758606,1
