Trial,Spacing,Congruent,RT,Accuracy
1,unspaced,neutral,2.87557339668274,1
2,spaced,incongruent,0.907003164291382,1
3,unspaced,congruent,0.40066933631897,0
4,unspaced,incongruent,0.412293910980225,1
5,unspaced,neutral,0.373903274536133,0
6,spaced,congruent,0.373341083526611,1
7,spaced,incongruent,1.34469485282898,0
8,spaced,neutral,0.501361846923828,1
9,unspaced,congruent,1.42298293113708,1
10,spaced,neutral,0.45117449760437,0
11,unspaced,incongruent,0.562332391738892,0
12,spaced,congruent,1.30472254753113,0
13,spaced,congruent,0.984660625457764,1
14,unspaced,neutral,2.20278191566467,1
15,spaced,neutral,0.971972703933716,1
16,unspaced,congruent,1.05510020256042,1
17,unspaced,neutral,1.78340196609497,1
18,spaced,incongruent,3.74612331390381,0
19,unspaced,congruent,1.18793296813965,1
20,unspaced,incongruent,3.93686389923096,0
21,spaced,congruent,0.429827451705933,0
22,spaced,incongruent,0.411524534225464,0
23,unspaced,incongruent,0.0321204662322998,1
24,spaced,neutral,0.477850437164307,1
25,spaced,incongruent,0.62482738494873,1
26,unspaced,neutral,0.383443832397461,0
27,unspaced,incongruent,0.702785968780518,1
28,unspaced,congruent,2.33249425888062,1
29,unspaced,congruent,1.89338088035583,0
30,spaced,neutral,0.438104867935181,0
31,unspaced,neutral,0.386264801025391,0
32,spaced,neutral,0.289516925811768,0
33,unspaced,incongruent,0.885663747787476,1
34,spaced,congruent,0.530340909957886,0
35,spaced,congruent,0.525006294250488,0
36,spaced,incongruent,0.749639511108398,0
37,spaced,congruent,0.415054321289062,0
38,unspaced,congruent,0.522259950637817,1
39,spaced,neutral,0.453838586807251,0
40,spaced,incongruent,0.860370874404907,1
41,unspaced,neutral,0.439188241958618,1
42,spaced,congruent,0.530974388122559,1
43,spaced,neutral,1.65529584884644,1
44,unspaced,congruent,0.808558940887451,1
45,spaced,incongruent,1.03832840919495,1
46,unspaced,incongruent,0.931456089019775,0
47,unspaced,incongruent,1.06896233558655,0
48,unspaced,neutral,1.7207202911377,1
49,spaced,congruent,0.878136157989502,1
50,unspaced,neutral,1.88659501075745,1
51,spaced,neutral,0.243835926055908,1
52,unspaced,incongruent,0.365840196609497,1
53,unspaced,neutral,0.370079040527344,1
54,spaced,incongruent,0.357615947723389,0
55,spaced,congruent,0.338994264602661,0
56,spaced,incongruent,0.194920539855957,1
57,unspaced,incongruent,0.489798545837402,1
58,spaced,neutral,0.292102575302124,1
59,unspaced,congruent,0.349565982818604,0
60,unspaced,congruent,1.18176794052124,1
1,unspaced,congruent,1.53792119026184,0
2,unspaced,incongruent,0.475290060043335,1
3,unspaced,congruent,0.441598892211914,1
4,spaced,incongruent,0.437661409378052,0
5,unspaced,neutral,0.194061756134033,1
6,spaced,congruent,0.647432327270508,0
7,spaced,neutral,0.279635190963745,1
8,spaced,neutral,1.1220109462738,1
9,spaced,congruent,2.13924503326416,1
10,unspaced,incongruent,0.793728351593018,1
11,unspaced,neutral,1.95321679115295,1
12,spaced,incongruent,0.474259614944458,0
13,spaced,congruent,0.583117246627808,1
14,spaced,congruent,5.35064554214478,1
15,spaced,neutral,0.620388031005859,1
16,unspaced,incongruent,0.534355401992798,0
17,unspaced,congruent,0.749293565750122,1
18,unspaced,neutral,0.840940237045288,1
19,unspaced,congruent,1.37877774238586,1
20,spaced,incongruent,3.03321623802185,0
21,spaced,incongruent,1.81642556190491,0
22,unspaced,neutral,0.495949268341064,1
23,unspaced,incongruent,1.20498371124268,0
24,spaced,neutral,0.384516477584839,0
25,spaced,incongruent,0.403114318847656,0
26,unspaced,congruent,0.656164884567261,0
27,unspaced,neutral,0.645711898803711,1
