Trial,Spacing,Congruent,RT,Accuracy
1,unspaced,congruent,1.16621613502502,1
2,spaced,neutral,1.08510375022888,1
3,spaced,incongruent,1.19287610054016,1
4,spaced,incongruent,0.831924438476562,1
5,unspaced,incongruent,0.941178321838379,1
6,spaced,neutral,1.05398964881897,1
7,unspaced,neutral,0.660467147827148,1
8,spaced,congruent,1.64789271354675,1
9,spaced,congruent,2.39572334289551,1
10,unspaced,neutral,5.55067849159241,1
11,unspaced,congruent,0.933300495147705,1
12,unspaced,incongruent,0.750353574752808,1
13,spaced,congruent,0.620013952255249,1
14,unspaced,congruent,0.699571371078491,1
15,unspaced,neutral,0.956506252288818,1
16,unspaced,neutral,0.725921392440796,1
17,spaced,congruent,0.592737197875977,1
18,spaced,incongruent,1.39194440841675,1
19,unspaced,incongruent,1.32603001594543,1
20,spaced,neutral,2.62709021568298,1
21,unspaced,congruent,1.17360496520996,1
22,spaced,incongruent,4.67621970176697,1
23,unspaced,incongruent,2.13790202140808,1
24,spaced,neutral,0.956749677658081,1
25,unspaced,congruent,1.46584010124207,1
26,spaced,incongruent,0.855324268341064,1
27,spaced,neutral,0.794218778610229,1
28,unspaced,neutral,1.07217931747437,1
29,unspaced,congruent,1.0528404712677,1
30,spaced,incongruent,0.756351470947266,1
31,unspaced,incongruent,0.954746246337891,1
32,spaced,congruent,0.743453025817871,1
33,spaced,congruent,0.623891592025757,1
34,unspaced,incongruent,0.907567024230957,1
35,spaced,neutral,1.0788459777832,1
36,unspaced,neutral,1.32171154022217,1
37,spaced,neutral,1.22689843177795,1
38,unspaced,incongruent,1.41523027420044,1
39,unspaced,congruent,1.12725067138672,1
40,unspaced,incongruent,1.18435835838318,1
41,spaced,congruent,0.999650478363037,1
42,unspaced,neutral,1.36462759971619,0
43,unspaced,neutral,1.0683376789093,1
44,spaced,neutral,0.857442378997803,1
45,unspaced,congruent,1.15641498565674,1
46,spaced,incongruent,1.85632085800171,1
47,spaced,incongruent,1.08889150619507,1
48,spaced,congruent,0.982528686523438,1
49,unspaced,neutral,1.85371088981628,1
50,spaced,congruent,1.05251741409302,0
51,spaced,neutral,1.02398300170898,1
52,unspaced,congruent,0.818338394165039,1
53,unspaced,incongruent,1.01994729042053,1
54,spaced,congruent,1.08012104034424,1
55,unspaced,congruent,1.13367605209351,1
56,spaced,incongruent,2.15096116065979,0
57,spaced,neutral,1.71766233444214,1
58,unspaced,neutral,8.46379566192627,1
59,unspaced,incongruent,0.984036445617676,1
60,spaced,incongruent,0.785722017288208,1
1,unspaced,neutral,1.56276965141296,1
2,unspaced,incongruent,1.11595225334167,1
3,spaced,incongruent,0.786952018737793,1
4,spaced,incongruent,0.909272193908691,1
5,unspaced,congruent,0.795857429504395,1
6,unspaced,incongruent,1.24263739585876,1
7,spaced,congruent,0.616505146026611,1
8,unspaced,congruent,2.37612199783325,1
9,unspaced,neutral,0.88410210609436,1
10,spaced,neutral,1.09023022651672,1
11,spaced,congruent,1.60380506515503,1
12,spaced,neutral,2.66856694221497,1
13,spaced,congruent,1.66165542602539,1
14,unspaced,congruent,1.28401184082031,1
15,unspaced,neutral,0.879975080490112,1
16,spaced,neutral,0.672427177429199,1
17,spaced,incongruent,1.41319036483765,1
18,unspaced,incongruent,0.860438585281372,1
19,spaced,congruent,1.43547463417053,1
20,unspaced,neutral,0.934644460678101,1
21,unspaced,congruent,1.99428510665894,1
22,unspaced,incongruent,1.36809706687927,1
23,spaced,incongruent,1.13335347175598,1
24,spaced,neutral,1.73519325256348,1
25,unspaced,neutral,1.92481756210327,1
26,unspaced,incongruent,0.986246109008789,1
27,unspaced,congruent,1.58748245239258,1
28,spaced,neutral,0.536248683929443,1
29,spaced,incongruent,0.933068752288818,1
30,spaced,incongruent,0.835714340209961,1
31,unspaced,congruent,0.876480340957642,1
32,unspaced,neutral,0.676355123519897,1
33,spaced,congruent,0.719777584075928,1
34,unspaced,incongruent,1.74964189529419,1
35,spaced,neutral,0.820386409759521,1
36,spaced,congruent,0.695429563522339,0
37,unspaced,congruent,4.84160351753235,1
38,unspaced,incongruent,1.73865437507629,1
39,spaced,incongruent,0.931365966796875,1
40,spaced,congruent,0.980135917663574,1
41,unspaced,incongruent,1.39525508880615,1
42,spaced,incongruent,1.26483082771301,1
43,spaced,neutral,1.40791869163513,1
44,unspaced,neutral,1.14226484298706,1
45,unspaced,congruent,0.948003053665161,1
46,unspaced,neutral,1.27681636810303,1
47,spaced,neutral,1.61185383796692,1
48,spaced,congruent,0.63213062286377,1
49,unspaced,congruent,1.69077849388123,1
50,spaced,neutral,0.746290922164917,0
51,spaced,incongruent,1.03442215919495,1
52,unspaced,neutral,0.815428733825684,1
53,spaced,neutral,0.611409902572632,1
54,unspaced,incongruent,1.72992777824402,1
55,unspaced,incongruent,1.36286282539368,1
56,spaced,congruent,1.5733904838562,1
57,unspaced,congruent,1.05834412574768,1
58,unspaced,neutral,1.03332281112671,1
59,spaced,congruent,1.01162099838257,1
60,spaced,incongruent,1.1054801940918,1
1,spaced,congruent,1.77265906333923,1
2,unspaced,neutral,0.732308149337769,1
3,unspaced,congruent,1.17320275306702,1
4,spaced,incongruent,0.819072961807251,1
5,unspaced,congruent,0.865240573883057,1
6,unspaced,incongruent,0.822351932525635,1
7,spaced,incongruent,0.832744121551514,1
8,spaced,neutral,0.599795579910278,1
9,spaced,congruent,0.575591325759888,1
10,unspaced,neutral,0.476680040359497,1
11,spaced,neutral,0.556044101715088,1
12,unspaced,incongruent,1.36299419403076,1
13,unspaced,neutral,1.4847297668457,1
14,spaced,congruent,1.09517502784729,1
15,unspaced,neutral,0.721512079238892,1
16,spaced,neutral,1.14651226997375,1
17,unspaced,incongruent,1.60621881484985,1
18,unspaced,incongruent,0.922580242156982,1
19,spaced,incongruent,1.86180734634399,1
20,spaced,neutral,0.949853658676147,1
21,spaced,congruent,0.776720523834229,1
22,unspaced,congruent,0.752524614334106,1
23,unspaced,congruent,0.641317129135132,1
24,spaced,incongruent,0.685493946075439,1
25,unspaced,incongruent,1.60486221313477,1
26,unspaced,neutral,0.799313545227051,1
27,spaced,congruent,5.33602094650269,1
28,spaced,incongruent,0.689709186553955,1
29,unspaced,incongruent,1.24214863777161,1
30,spaced,neutral,1.29508495330811,1
31,unspaced,congruent,1.23510980606079,1
32,spaced,neutral,0.934919834136963,1
33,unspaced,congruent,2.43590712547302,0
34,unspaced,neutral,1.08787751197815,1
35,spaced,congruent,1.19339275360107,1
36,spaced,incongruent,0.727070331573486,1
37,spaced,incongruent,0.608591079711914,1
38,unspaced,congruent,2.66590809822083,1
39,unspaced,incongruent,0.63605260848999,1
40,spaced,incongruent,1.69593644142151,1
41,spaced,congruent,0.905529499053955,1
42,unspaced,neutral,0.668796062469482,1
43,unspaced,neutral,0.642740488052368,1
44,spaced,congruent,1.6497905254364,1
45,spaced,neutral,2.51565361022949,1
46,unspaced,incongruent,1.23963713645935,1
47,unspaced,congruent,0.88515830039978,1
48,spaced,neutral,1.98274874687195,0
49,unspaced,neutral,10.368946313858,1
50,spaced,neutral,0.922585487365723,1
51,unspaced,incongruent,0.801998853683472,1
52,spaced,congruent,0.759448289871216,1
53,unspaced,incongruent,1.10885405540466,1
54,spaced,neutral,0.809374094009399,1
55,unspaced,congruent,0.808399200439453,0
56,unspaced,neutral,1.01145815849304,1
57,spaced,incongruent,1.25416111946106,1
58,unspaced,congruent,1.17403626441956,1
59,spaced,congruent,0.700885057449341,1
60,spaced,incongruent,0.849096298217773,1
1,spaced,neutral,1.2646017074585,1
2,spaced,incongruent,0.664873123168945,1
3,spaced,congruent,0.621082544326782,1
4,spaced,congruent,0.406123399734497,1
5,unspaced,incongruent,0.850255966186523,1
6,spaced,neutral,0.710727214813232,1
7,unspaced,incongruent,0.769842386245728,1
8,unspaced,neutral,0.71236515045166,1
9,unspaced,congruent,0.70096230506897,1
10,unspaced,congruent,0.758120536804199,1
11,unspaced,neutral,0.735454559326172,1
12,spaced,incongruent,0.920408964157104,1
13,unspaced,incongruent,0.733733177185059,1
14,unspaced,congruent,1.11675643920898,1
15,spaced,congruent,0.709005355834961,1
16,spaced,incongruent,0.935566425323486,1
17,spaced,neutral,0.850826978683472,1
18,unspaced,neutral,0.934072256088257,1
19,unspaced,neutral,0.887904167175293,1
20,unspaced,incongruent,1.71302580833435,1
21,spaced,congruent,0.744467496871948,1
22,unspaced,congruent,0.641670227050781,1
23,spaced,neutral,1.18873906135559,1
24,spaced,incongruent,1.02481365203857,1
25,unspaced,incongruent,1.79032492637634,1
26,spaced,congruent,3.58163571357727,1
27,unspaced,neutral,0.734312534332275,1
28,spaced,neutral,1.60266757011414,1
29,spaced,neutral,1.68889880180359,1
30,unspaced,incongruent,1.52537751197815,1
31,spaced,congruent,1.11684346199036,1
32,unspaced,congruent,0.119761943817139,0
33,unspaced,neutral,2.00176310539246,1
34,unspaced,congruent,1.18320775032043,1
35,spaced,incongruent,1.24668097496033,0
36,spaced,incongruent,1.3799409866333,1
37,spaced,congruent,0.711861133575439,1
38,unspaced,congruent,1.00124979019165,1
39,unspaced,incongruent,0.673144102096558,1
40,spaced,neutral,0.600568294525146,1
41,spaced,neutral,0.962691068649292,1
42,unspaced,neutral,0.76285195350647,1
43,unspaced,congruent,0.940719842910767,1
44,spaced,incongruent,1.22179460525513,1
45,spaced,congruent,1.08704042434692,1
46,unspaced,neutral,0.807529211044312,1
47,unspaced,incongruent,2.09245347976685,0
48,spaced,incongruent,2.06506204605103,1
49,unspaced,neutral,1.01360774040222,1
50,unspaced,incongruent,1.38065838813782,1
51,spaced,neutral,2.84918832778931,1
52,spaced,congruent,2.41514110565186,1
53,spaced,congruent,1.12569999694824,1
54,unspaced,congruent,4.629718542099,1
55,unspaced,incongruent,0.664880514144897,1
56,unspaced,neutral,0.511988401412964,1
57,unspaced,congruent,8.09515476226807,1
58,spaced,incongruent,0.556917667388916,1
59,spaced,incongruent,0.473618745803833,1
60,spaced,neutral,0.64681601524353,1
