Trial,Spacing,Congruent,RT,Accuracy
1,unspaced,neutral,4.71779942512512,1
2,spaced,incongruent,0.618004083633423,1
3,unspaced,congruent,0.815023422241211,1
4,unspaced,incongruent,0.661083459854126,1
5,unspaced,neutral,0.719366312026978,1
6,spaced,congruent,0.764440059661865,1
7,spaced,incongruent,0.643312692642212,1
8,spaced,neutral,0.60651969909668,1
9,unspaced,congruent,0.576534032821655,1
10,spaced,neutral,0.633862495422363,1
11,unspaced,incongruent,0.755669593811035,1
12,spaced,congruent,0.645259380340576,1
13,spaced,congruent,0.573108434677124,1
14,unspaced,neutral,0.637029409408569,1
15,spaced,neutral,0.622759819030762,1
16,unspaced,congruent,0.590420246124268,1
17,unspaced,neutral,0.523396492004395,1
18,spaced,incongruent,0.752282619476318,1
19,unspaced,congruent,0.765135049819946,1
20,unspaced,incongruent,0.799099922180176,1
21,spaced,congruent,0.711685419082642,1
22,spaced,incongruent,0.606605291366577,1
23,unspaced,incongruent,0.580564022064209,1
24,spaced,neutral,0.660828113555908,1
25,spaced,incongruent,0.616312503814697,1
26,unspaced,neutral,0.624263525009155,1
27,unspaced,incongruent,0.624701023101807,1
28,unspaced,congruent,0.596319913864136,1
29,unspaced,congruent,0.693596363067627,1
30,spaced,neutral,0.552086114883423,1
31,unspaced,neutral,0.577051401138306,1
32,spaced,neutral,0.676000118255615,1
33,unspaced,incongruent,1.15588736534119,1
34,spaced,congruent,0.569274663925171,1
35,spaced,congruent,0.523072957992554,1
36,spaced,incongruent,0.590242624282837,1
37,spaced,congruent,0.707907676696777,1
38,unspaced,congruent,0.515082120895386,1
39,spaced,neutral,0.551527261734009,1
40,spaced,incongruent,0.667544364929199,1
41,unspaced,neutral,0.738636493682861,1
42,spaced,congruent,0.743812561035156,1
43,spaced,neutral,0.703856229782104,1
44,unspaced,congruent,0.770052194595337,1
45,spaced,incongruent,0.719788551330566,1
46,unspaced,incongruent,0.813876628875732,1
47,unspaced,incongruent,0.780282497406006,1
48,unspaced,neutral,0.769645214080811,1
49,spaced,congruent,0.840542793273926,1
50,unspaced,neutral,0.737769842147827,1
51,spaced,neutral,0.617776155471802,1
52,unspaced,incongruent,0.575368165969849,1
53,unspaced,neutral,0.662949085235596,1
54,spaced,incongruent,0.648934602737427,1
55,spaced,congruent,0.831629276275635,1
56,spaced,incongruent,0.818692445755005,1
57,unspaced,incongruent,0.800045490264893,1
58,spaced,neutral,0.791576147079468,1
59,unspaced,congruent,0.75815486907959,1
60,unspaced,congruent,0.686536073684692,1
1,unspaced,congruent,3.04444599151611,1
2,unspaced,incongruent,0.663313865661621,1
3,unspaced,congruent,0.504817485809326,1
4,spaced,incongruent,0.574861288070679,1
5,unspaced,neutral,0.637624502182007,1
6,spaced,congruent,0.522156238555908,1
7,spaced,neutral,0.780798196792603,1
8,spaced,neutral,0.705199241638184,1
9,spaced,congruent,0.756940603256226,1
10,unspaced,incongruent,0.644466400146484,1
11,unspaced,neutral,0.802591562271118,1
12,spaced,incongruent,0.737562417984009,1
13,spaced,congruent,0.877690315246582,1
14,spaced,congruent,0.71028208732605,1
15,spaced,neutral,0.560651540756226,1
16,unspaced,incongruent,0.548493146896362,1
17,unspaced,congruent,0.627372980117798,1
18,unspaced,neutral,0.731194972991943,1
19,unspaced,congruent,0.568579912185669,1
20,spaced,incongruent,0.556335687637329,1
21,spaced,incongruent,0.585829973220825,1
22,unspaced,neutral,0.674043893814087,1
23,unspaced,incongruent,0.651281833648682,1
24,spaced,neutral,0.617210626602173,1
25,spaced,incongruent,0.781203985214233,1
26,unspaced,congruent,0.564187526702881,1
27,unspaced,neutral,0.78272557258606,1
28,spaced,neutral,0.784656524658203,1
29,spaced,congruent,1.09955310821533,1
30,spaced,incongruent,0.687050104141235,1
