Trial,Spacing,Congruent,RT,Accuracy
1,unspaced,congruent,1.03123545646667,1
2,spaced,congruent,0.515525341033936,1
3,spaced,neutral,0.512500524520874,1
4,unspaced,neutral,0.490397214889526,1
5,spaced,incongruent,0.780057668685913,1
6,spaced,neutral,0.70023250579834,1
7,spaced,incongruent,0.947522163391113,1
8,unspaced,neutral,0.645930051803589,1
9,unspaced,incongruent,0.716196775436401,1
10,unspaced,incongruent,3.71227478981018,1
11,spaced,congruent,0.616716861724854,1
12,unspaced,congruent,0.604087591171265,1
13,unspaced,incongruent,1.7960524559021,1
14,unspaced,congruent,0.91067910194397,1
15,spaced,neutral,1.02954840660095,1
16,unspaced,neutral,0.633680105209351,1
17,unspaced,congruent,0.768747091293335,1
18,spaced,incongruent,0.601062059402466,1
19,spaced,incongruent,0.825179815292358,1
20,spaced,neutral,0.791105031967163,1
21,spaced,congruent,0.746635437011719,1
22,unspaced,incongruent,1.06008577346802,1
23,unspaced,neutral,0.862787485122681,1
24,spaced,congruent,0.586851596832275,1
25,unspaced,incongruent,0.655053853988647,1
26,spaced,neutral,0.6584312915802,1
27,spaced,neutral,0.727683067321777,1
28,spaced,congruent,0.687074661254883,1
29,unspaced,neutral,0.484561443328857,1
30,spaced,incongruent,0.615461349487305,1
31,spaced,congruent,0.93903374671936,1
32,unspaced,congruent,0.940466642379761,1
33,unspaced,congruent,0.717913627624512,1
34,unspaced,neutral,0.656845808029175,1
35,spaced,incongruent,0.878617286682129,1
36,unspaced,incongruent,0.929533958435059,1
37,spaced,congruent,0.683836221694946,1
38,spaced,neutral,0.726336002349854,1
39,unspaced,congruent,0.824938535690308,1
40,unspaced,incongruent,0.741581678390503,1
41,unspaced,incongruent,0.804485559463501,1
42,spaced,incongruent,1.03301811218262,1
43,unspaced,congruent,0.786443471908569,1
44,spaced,congruent,0.535688400268555,1
45,spaced,neutral,0.62450098991394,1
46,unspaced,neutral,0.553855657577515,1
47,spaced,incongruent,0.573897838592529,1
48,unspaced,neutral,0.617910146713257,1
49,spaced,congruent,0.531224012374878,1
50,spaced,incongruent,0.605376958847046,1
51,spaced,incongruent,1.27804040908813,1
52,unspaced,congruent,1.2470908164978,1
53,spaced,neutral,0.647269487380981,1
54,spaced,neutral,1.01032471656799,1
55,unspaced,neutral,1.32118105888367,1
56,unspaced,neutral,0.756690502166748,1
57,unspaced,incongruent,1.19274640083313,1
58,unspaced,incongruent,0.900650501251221,1
59,unspaced,congruent,0.679693222045898,1
60,spaced,congruent,0.608514785766602,1
1,unspaced,neutral,1.42422842979431,1
2,spaced,incongruent,2.47120308876038,1
3,spaced,congruent,0.759342908859253,1
4,unspaced,incongruent,1.16005778312683,1
5,unspaced,neutral,1.21670460700989,1
6,unspaced,incongruent,1.20858931541443,0
7,unspaced,congruent,1.48626494407654,1
8,spaced,neutral,0.728484630584717,1
9,spaced,neutral,0.753380537033081,1
10,spaced,incongruent,1.02649259567261,1
11,spaced,congruent,0.694593191146851,1
12,unspaced,congruent,0.574139833450317,1
13,unspaced,congruent,0.62011194229126,1
14,spaced,neutral,0.936103105545044,1
15,unspaced,neutral,0.883331537246704,1
16,spaced,congruent,1.65357422828674,1
17,spaced,neutral,1.09601521492004,1
18,spaced,incongruent,0.932431697845459,1
19,unspaced,congruent,0.847139835357666,1
20,spaced,congruent,0.656960964202881,1
21,unspaced,incongruent,1.35997176170349,1
22,unspaced,neutral,0.841253995895386,1
23,spaced,incongruent,0.76361870765686,1
24,unspaced,incongruent,1.81555867195129,1
25,spaced,congruent,0.788939714431763,1
26,spaced,neutral,1.19690585136414,1
27,unspaced,incongruent,2.06698870658875,1
28,unspaced,congruent,1.06382012367249,1
29,spaced,incongruent,1.53769111633301,1
30,spaced,incongruent,1.26548194885254,1
31,unspaced,neutral,0.61693549156189,1
32,unspaced,incongruent,1.51499223709106,1
33,spaced,congruent,0.974756956100464,1
34,unspaced,congruent,0.687287092208862,1
35,spaced,neutral,0.764514207839966,1
36,unspaced,neutral,0.738132238388062,1
37,spaced,congruent,0.659681797027588,1
38,unspaced,incongruent,2.63212466239929,1
39,unspaced,neutral,1.68694353103638,1
40,unspaced,neutral,0.754794120788574,1
41,unspaced,congruent,1.24803352355957,1
42,unspaced,incongruent,2.26889824867249,1
43,spaced,congruent,1.43549108505249,1
44,unspaced,congruent,0.750296831130981,1
45,spaced,neutral,1.04146361351013,1
46,spaced,neutral,0.622492074966431,1
47,spaced,incongruent,1.49054670333862,1
48,spaced,incongruent,0.995660066604614,1
49,unspaced,neutral,0.89216685295105,1
50,spaced,congruent,0.862538576126099,1
51,unspaced,congruent,0.717371940612793,1
52,unspaced,incongruent,1.50020456314087,1
53,spaced,neutral,2.20657634735107,1
54,spaced,incongruent,2.2734169960022,1
55,spaced,incongruent,0.695511341094971,1
56,unspaced,incongruent,0.811517238616943,1
57,unspaced,neutral,1.00371217727661,1
58,unspaced,congruent,0.712755918502808,1
59,spaced,congruent,0.706782817840576,1
60,spaced,neutral,0.777176380157471,1
1,unspaced,congruent,0.927347898483276,1
2,spaced,incongruent,0.505630016326904,1
3,spaced,congruent,0.603759050369263,1
