Trial,Spacing,Congruent,RT,Accuracy
1,unspaced,neutral,1.58606338500977,1
2,spaced,incongruent,0.802454948425293,1
3,unspaced,congruent,0.706087112426758,1
4,unspaced,incongruent,0.781611919403076,1
5,unspaced,neutral,0.736030578613281,1
6,spaced,congruent,0.764949560165405,1
7,spaced,incongruent,0.69796085357666,1
8,spaced,neutral,0.567721128463745,1
9,unspaced,congruent,0.675187349319458,1
10,spaced,neutral,0.777442216873169,1
11,unspaced,incongruent,0.874664545059204,1
12,spaced,congruent,0.786477565765381,1
13,spaced,congruent,0.739948987960815,1
14,unspaced,neutral,0.784224510192871,1
15,spaced,neutral,0.85293436050415,1
16,unspaced,congruent,0.682176828384399,1
17,unspaced,neutral,0.698216438293457,1
18,spaced,incongruent,0.877406358718872,1
19,unspaced,congruent,0.66767954826355,1
20,unspaced,incongruent,0.999233245849609,1
21,spaced,congruent,0.908100843429565,1
22,spaced,incongruent,0.654886245727539,1
23,unspaced,incongruent,0.779223680496216,1
24,spaced,neutral,0.803426265716553,1
25,spaced,incongruent,0.584027290344238,1
26,unspaced,neutral,0.721047878265381,1
27,unspaced,incongruent,0.676628351211548,1
28,unspaced,congruent,0.735703468322754,1
29,unspaced,congruent,0.673273801803589,1
30,spaced,neutral,0.787384271621704,1
31,unspaced,neutral,0.762574434280396,1
32,spaced,neutral,0.784698486328125,1
33,unspaced,incongruent,0.84216046333313,1
34,spaced,congruent,0.622437000274658,1
35,spaced,congruent,0.511058330535889,1
36,spaced,incongruent,0.615856409072876,1
37,spaced,congruent,0.670996189117432,1
38,unspaced,congruent,0.648352146148682,1
39,spaced,neutral,0.607005596160889,1
40,spaced,incongruent,0.764875888824463,1
41,unspaced,neutral,0.551131248474121,1
42,spaced,congruent,0.74800705909729,1
43,spaced,neutral,0.741636991500854,1
44,unspaced,congruent,0.57636547088623,1
45,spaced,incongruent,0.638660430908203,1
46,unspaced,incongruent,0.870655298233032,1
47,unspaced,incongruent,0.935904264450073,1
48,unspaced,neutral,0.73613452911377,1
49,spaced,congruent,0.629046440124512,1
50,unspaced,neutral,0.704844236373901,1
51,spaced,neutral,0.521423578262329,1
52,unspaced,incongruent,0.647516012191772,1
