Trial,Spacing,Congruent,RT,Accuracy
1,unspaced,neutral,1.30712366104126,1
2,spaced,incongruent,0.794043064117432,1
3,unspaced,congruent,0.657310485839844,1
4,unspaced,incongruent,0.733300685882568,1
5,unspaced,neutral,0.62140417098999,1
6,spaced,congruent,0.588603734970093,1
7,spaced,incongruent,0.675499200820923,1
8,spaced,neutral,1.09485220909119,1
9,unspaced,congruent,0.727824926376343,1
10,spaced,neutral,1.24068808555603,1
11,unspaced,incongruent,0.773029804229736,1
12,spaced,congruent,0.985953092575073,1
13,spaced,congruent,0.58564305305481,1
14,unspaced,neutral,0.523591041564941,1
15,spaced,neutral,0.677939176559448,1
16,unspaced,congruent,0.731965065002441,1
17,unspaced,neutral,0.554413080215454,1
18,spaced,incongruent,0.668160438537598,1
19,unspaced,congruent,0.584428787231445,1
20,unspaced,incongruent,0.754687547683716,1
21,spaced,congruent,0.619938373565674,1
22,spaced,incongruent,0.465337753295898,1
23,unspaced,incongruent,0.642380952835083,0
24,spaced,neutral,1.28090333938599,1
25,spaced,incongruent,1.38096117973328,1
26,unspaced,neutral,0.734095811843872,1
27,unspaced,incongruent,1.46153283119202,1
28,unspaced,congruent,1.68357062339783,1
29,unspaced,congruent,1.92807602882385,1
30,spaced,neutral,0.838359117507935,1
31,unspaced,neutral,1.1722948551178,1
32,spaced,neutral,0.90032958984375,1
33,unspaced,incongruent,1.14314818382263,1
34,spaced,congruent,0.918858528137207,1
35,spaced,congruent,1.36011505126953,1
36,spaced,incongruent,0.738682985305786,1
37,spaced,congruent,0.803637981414795,1
38,unspaced,congruent,0.667236804962158,1
39,spaced,neutral,0.587836980819702,1
40,spaced,incongruent,0.726416826248169,1
41,unspaced,neutral,0.45664381980896,1
42,spaced,congruent,0.541182994842529,1
43,spaced,neutral,0.576229095458984,0
44,unspaced,congruent,1.674959897995,1
45,spaced,incongruent,0.639422416687012,1
46,unspaced,incongruent,0.638650894165039,1
47,unspaced,incongruent,0.933642387390137,1
48,unspaced,neutral,0.884682178497314,1
49,spaced,congruent,0.535095453262329,1
