Trial,Spacing,Congruent,RT,Accuracy
1,spaced,incongruent,1.41262745857239,1
2,unspaced,neutral,0.6003098487854,1
3,spaced,congruent,0.593090295791626,1
4,spaced,incongruent,0.456544876098633,0
5,unspaced,congruent,0.548505067825317,1
6,spaced,neutral,0.6142897605896,1
7,unspaced,neutral,0.76105785369873,1
8,unspaced,congruent,0.697867870330811,1
9,spaced,congruent,0.705997705459595,1
10,spaced,neutral,0.576085567474365,1
11,unspaced,incongruent,0.637670993804932,1
12,unspaced,incongruent,0.637822866439819,1
13,spaced,congruent,0.530810117721558,1
14,unspaced,congruent,0.572654724121094,1
15,spaced,incongruent,0.611133813858032,1
16,unspaced,neutral,0.510848522186279,1
17,unspaced,neutral,0.519774198532104,1
18,spaced,neutral,0.475792407989502,1
19,unspaced,congruent,0.542008399963379,1
20,unspaced,incongruent,0.571713447570801,1
21,spaced,congruent,0.448689222335815,0
22,spaced,incongruent,0.511338949203491,1
23,unspaced,incongruent,0.736990213394165,1
24,spaced,neutral,0.747271776199341,1
25,spaced,congruent,0.640264511108398,1
26,unspaced,neutral,0.430896282196045,0
27,unspaced,congruent,0.692231893539429,1
28,unspaced,congruent,0.419132471084595,1
29,unspaced,neutral,0.604820489883423,1
30,spaced,incongruent,0.765367269515991,1
31,unspaced,incongruent,0.646658182144165,1
32,spaced,neutral,0.716480255126953,1
33,spaced,incongruent,0.709722280502319,1
34,unspaced,incongruent,0.574617385864258,1
35,spaced,congruent,0.63984227180481,1
36,spaced,neutral,0.613625526428223,1
37,unspaced,congruent,0.649152517318726,1
38,spaced,incongruent,0.767680406570435,1
39,unspaced,congruent,0.632128953933716,1
40,spaced,congruent,0.607043266296387,1
41,spaced,neutral,0.554937839508057,1
42,unspaced,incongruent,0.604089498519897,1
43,unspaced,incongruent,0.430310964584351,1
44,spaced,congruent,0.465279817581177,1
45,spaced,incongruent,0.823562383651733,1
46,spaced,neutral,0.74898362159729,1
47,unspaced,neutral,0.590459585189819,1
48,unspaced,neutral,0.546214818954468,1
49,unspaced,neutral,0.94037938117981,1
50,unspaced,neutral,0.81168270111084,1
51,spaced,neutral,0.581128597259521,1
52,spaced,neutral,0.548080921173096,1
53,spaced,congruent,0.432886362075806,1
54,unspaced,congruent,0.354834318161011,1
55,unspaced,incongruent,0.366393566131592,1
56,spaced,incongruent,0.387526035308838,0
57,unspaced,incongruent,0.968695878982544,1
58,unspaced,congruent,0.538003444671631,1
59,spaced,congruent,0.515826225280762,1
60,spaced,incongruent,0.413797855377197,0
1,spaced,neutral,0.96663761138916,1
2,spaced,incongruent,0.743937969207764,1
3,unspaced,neutral,0.56941294670105,1
4,spaced,incongruent,0.695220708847046,1
5,unspaced,congruent,0.549150466918945,1
6,unspaced,neutral,0.675375938415527,1
7,unspaced,congruent,0.481548070907593,1
8,spaced,congruent,0.444090604782104,1
9,spaced,congruent,0.525988101959229,1
10,unspaced,incongruent,0.436456441879272,0
